22-Sep-2015;morning;3;10:31:46 AM;59,944;137,468;8;1,131.90
22-Sep-2015;morning;4;10:32:25 AM;52,744;146,468;8;1,130.75
22-Sep-2015;morning;5;10:33:01 AM;50,744;146,468;8;1,129.75
22-Sep-2015;morning;6;10:33:37 AM;65,744;121,664;9;1,129.00
22-Sep-2015;morning;7;10:34:20 AM;119,044;105,164;9;1,128.80
22-Sep-2015;morning;8;10:34:59 AM;117,144;105,164;9;1,128.90
22-Sep-2015;morning;9;10:35:38 AM;115,744;105,664;9;1,129.10
22-Sep-2015;morning;10;10:36:39 AM;111,444;105,664;9;1,129.30
22-Sep-2015;afternoon;1;3:00:30 PM;13,136;35,256;9;1,123.80
22-Sep-2015;afternoon;2;3:01:06 PM;13,136;35,156;9;1,123.50
22-Sep-2015;afternoon;3;3:01:42 PM;18,136;35,256;9;1,123.20
22-Sep-2015;afternoon;4;3:02:32 PM;29,936;33,256;9;1,122.90
23-Sep-2015;morning;1;10:30:32 AM;5,576;96,915;7;1,126.90
23-Sep-2015;morning;2;10:31:10 AM;13,576;97,597;8;1,126.25
23-Sep-2015;morning;3;10:31:49 AM;35,576;96,597;8;1,125.50
23-Sep-2015;morning;4;10:32:25 AM;45,576;96,005;8;1,125.20
23-Sep-2015;morning;5;10:33:04 AM;53,576;95,255;9;1,124.90
23-Sep-2015;morning;6;10:33:56 AM;93,576;95,255;9;1,124.60
23-Sep-2015;afternoon;1;3:00:32 PM;62,574;120,670;9;1,131.65
23-Sep-2015;afternoon;2;3:01:07 PM;90,674;120,670;10;1,131.30
23-Sep-2015;afternoon;3;3:01:43 PM;97,600;117,170;10;1,131.10
23-Sep-2015;afternoon;4;3:02:26 PM;100,674;90,170;10;1,130.90
23-Sep-2015;afternoon;5;3:03:06 PM;98,600;87,170;10;1,131.10
23-Sep-2015;afternoon;6;3:03:42 PM;88,600;100,170;10;1,131.50
23-Sep-2015;afternoon;7;3:04:41 PM;93,600;97,170;10;1,131.35
24-Sep-2015;morning;1;10:30:30 AM;38,748;96,046;8;1,135.50
24-Sep-2015;morning;2;10:31:06 AM;43,748;105,546;8;1,135.00
24-Sep-2015;morning;3;10:31:42 AM;63,748;98,963;8;1,134.50
24-Sep-2015;morning;4;10:32:21 AM;123,748;97,963;8;1,134.25
24-Sep-2015;morning;5;10:33:00 AM;121,248;99,463;8;1,134.50
24-Sep-2015;morning;6;10:33:36 AM;121,248;98,463;8;1,134.65
24-Sep-2015;morning;7;10:34:16 AM;81,248;98,463;8;1,134.90
24-Sep-2015;morning;8;10:34:51 AM;71,248;98,463;8;1,134.70
24-Sep-2015;morning;9;10:35:50 AM;101,248;97,463;8;1,134.45
24-Sep-2015;afternoon;1;3:00:30 PM;109,158;28,034;8;1,153.25
24-Sep-2015;afternoon;2;3:01:05 PM;133,808;32,834;10;1,153.75
24-Sep-2015;afternoon;3;3:01:48 PM;133,808;48,834;10;1,154.25
24-Sep-2015;afternoon;4;3:02:24 PM;133,808;53,834;10;1,154.75
24-Sep-2015;afternoon;5;3:03:00 PM;132,419;87,834;10;1,155.10
24-Sep-2015;afternoon;6;3:03:36 PM;131,419;145,834;10;1,155.25
24-Sep-2015;afternoon;7;3:04:12 PM;131,919;148,834;10;1,155.10
24-Sep-2015;afternoon;8;3:04:51 PM;132,419;143,834;10;1,154.75
24-Sep-2015;afternoon;9;3:05:43 PM;132,419;133,834;10;1,154.50
25-Sep-2015;morning;1;10:30:33 AM;153,004;59,291;9;1,142.60
25-Sep-2015;morning;2;10:31:08 AM;148,004;60,291;9;1,143.10
25-Sep-2015;morning;3;10:31:48 AM;143,004;63,291;9;1,144.00
25-Sep-2015;morning;4;10:32:27 AM;143,004;75,291;9;1,144.60
25-Sep-2015;morning;5;10:33:03 AM;138,004;97,291;9;1,145.10
25-Sep-2015;morning;6;10:34:34 AM;98,004;102,291;9;1,145.50
25-Sep-2015;afternoon;1;3:00:33 PM;8,258;70,297;10;1,147.50
25-Sep-2015;afternoon;2;3:01:08 PM;28,258;59,797;10;1,147.00
25-Sep-2015;afternoon;3;3:02:09 PM;58,758;57,697;10;1,146.65
28-Sep-2015;morning;1;10:30:36 AM;43,045;115,555;8;1,138.15
28-Sep-2015;morning;2;10:31:09 AM;46,045;116,237;8;1,138.00
28-Sep-2015;morning;3;10:31:48 AM;73,045;116,237;9;1,137.60
28-Sep-2015;morning;4;10:33:14 AM;115,045;115,232;9;1,137.50
28-Sep-2015;afternoon;1;3:00:33 PM;35,011;131,024;8;1,132.00
28-Sep-2015;afternoon;2;3:01:07 PM;50,011;131,524;9;1,131.75
28-Sep-2015;afternoon;3;3:01:42 PM;66,011;130,504;9;1,131.50
28-Sep-2015;afternoon;4;3:02:15 PM;76,011;129,004;9;1,131.25
28-Sep-2015;afternoon;5;3:03:52 PM;133,011;129,004;9;1,131.05
29-Sep-2015;morning;1;10:30:30 AM;29,541;70,369;9;1,126.00
29-Sep-2015;morning;2;10:31:09 AM;33,541;70,369;9;1,125.75
29-Sep-2015;morning;3;10:31:44 AM;33,541;70,369;9;1,125.60
29-Sep-2015;morning;4;10:32:21 AM;33,541;73,369;9;1,125.40
29-Sep-2015;morning;5;10:32:57 AM;47,541;67,123;9;1,124.75
29-Sep-2015;morning;6;10:34:39 AM;75,541;66,323;9;1,124.60
29-Sep-2015;afternoon;1;3:00:30 PM;19,300;58,597;8;1,133.75
29-Sep-2015;afternoon;2;3:01:05 PM;19,300;60,597;8;1,133.00
29-Sep-2015;afternoon;3;3:01:41 PM;19,300;48,597;8;1,132.60
29-Sep-2015;afternoon;4;3:02:15 PM;27,800;43,597;8;1,132.40
29-Sep-2015;afternoon;5;3:02:49 PM;26,600;43,597;8;1,132.30
29-Sep-2015;afternoon;6;3:04:00 PM;44,600;43,597;8;1,132.10
30-Sep-2015;morning;1;10:30:28 AM;51,514;80,281;9;1,123.00
30-Sep-2015;morning;2;10:31:05 AM;48,514;86,781;9;1,122.80
30-Sep-2015;morning;3;10:31:40 AM;58,514;86,781;9;1,122.45
30-Sep-2015;morning;4;10:32:15 AM;63,514;85,416;9;1,122.30
30-Sep-2015;morning;5;10:32:50 AM;95,514;85,416;9;1,122.20
30-Sep-2015;morning;6;10:33:28 AM;99,514;84,734;8;1,122.15
30-Sep-2015;morning;7;10:34:03 AM;99,514;84,734;8;1,122.35
30-Sep-2015;morning;8;10:34:57 AM;94,514;86,044;8;1,122.50
30-Sep-2015;afternoon;1;3:00:29 PM;33,263;87,790;8;1,114.50
30-Sep-2015;afternoon;2;3:01:04 PM;53,263;95,790;8;1,114.30
30-Sep-2015;afternoon;3;3:01:39 PM;63,768;94,790;8;1,114.10
30-Sep-2015;afternoon;4;3:02:30 PM;84,768;87,790;8;1,114.00
01-Oct-2015;morning;1;10:30:33 AM;96,945;77,866;9;1,113.00
01-Oct-2015;morning;2;10:31:11 AM;96,945;76,500;8;1,113.25
01-Oct-2015;morning;3;10:31:48 AM;99,945;78,500;8;1,113.50
01-Oct-2015;morning;4;10:32:25 AM;101,945;78,500;8;1,113.90
01-Oct-2015;morning;5;10:33:53 AM;101,945;95,500;8;1,114.20
01-Oct-2015;afternoon;1;3:00:30 PM;52,087;33,054;9;1,117.75
01-Oct-2015;afternoon;2;3:01:07 PM;56,410;32,554;9;1,118.00
01-Oct-2015;afternoon;3;3:01:44 PM;67,910;31,554;9;1,118.50
01-Oct-2015;afternoon;4;3:02:42 PM;51,710;43,204;9;1,119.00
02-Oct-2015;morning;1;10:30:29 AM;1,039;58,719;8;1,107.00
02-Oct-2015;morning;2;10:31:07 AM;26,039;58,719;8;1,106.60
02-Oct-2015;morning;3;10:31:44 AM;41,039;57,377;9;1,106.40
02-Oct-2015;morning;4;10:32:57 AM;60,039;57,377;9;1,106.30
02-Oct-2015;afternoon;1;3:00:32 PM;57,570;30,580;9;1,138.50
02-Oct-2015;afternoon;2;3:01:11 PM;95,570;24,819;9;1,139.25
02-Oct-2015;afternoon;3;3:01:48 PM;87,570;24,819;9;1,139.90
02-Oct-2015;afternoon;4;3:02:25 PM;57,670;25,319;9;1,140.50
02-Oct-2015;afternoon;5;3:03:02 PM;57,670;39,319;9;1,140.65
02-Oct-2015;afternoon;6;3:03:51 PM;57,670;50,519;9;1,140.75
05-Oct-2015;morning;1;10:30:31 AM;46,230;78,813;9;1,135.00
05-Oct-2015;morning;2;10:31:08 AM;51,230;76,189;9;1,134.75
05-Oct-2015;morning;3;10:31:45 AM;56,230;74,362;8;1,134.50
05-Oct-2015;morning;4;10:33:03 AM;68,730;74,101;9;1,134.35
05-Oct-2015;afternoon;1;3:00:29 PM;16,069;39,978;7;1,140.00
05-Oct-2015;afternoon;2;3:01:22 PM;35,950;40,178;7;1,139.75
06-Oct-2015;morning;1;10:30:33 AM;12,571;46,807;8;1,137.60
06-Oct-2015;morning;2;10:31:11 AM;17,571;46,807;8;1,137.35
06-Oct-2015;morning;3;10:31:49 AM;17,571;46,807;8;1,137.10
06-Oct-2015;morning;4;10:32:26 AM;33,571;45,613;8;1,137.00
06-Oct-2015;morning;5;10:33:47 AM;35,571;44,836;8;1,136.90
06-Oct-2015;afternoon;1;3:01:09 PM;47,469;56,581;7;1,147.50
07-Oct-2015;morning;1;10:30:33 AM;31,245;56,083;9;1,148.70
07-Oct-2015;morning;2;10:31:11 AM;37,045;68,083;9;1,148.50
07-Oct-2015;morning;3;10:31:48 AM;37,045;63,083;9;1,148.15
07-Oct-2015;morning;4;10:32:24 AM;41,245;56,083;9;1,148.00
07-Oct-2015;morning;5;10:35:15 AM;47,745;56,083;9;1,147.90
07-Oct-2015;afternoon;1;3:00:30 PM;26,509;61,751;7;1,145.50
07-Oct-2015;afternoon;2;3:01:06 PM;35,756;68,551;7;1,145.25
07-Oct-2015;afternoon;3;3:01:42 PM;35,756;63,551;7;1,145.00
07-Oct-2015;afternoon;4;3:02:18 PM;38,756;56,751;7;1,144.75
07-Oct-2015;afternoon;5;3:03:10 PM;48,756;40,751;8;1,144.60
08-Oct-2015;morning;1;10:30:33 AM;13,048;57,466;8;1,143.45
08-Oct-2015;morning;2;10:31:10 AM;13,048;47,235;8;1,143.20
08-Oct-2015;morning;3;10:31:48 AM;32,566;47,235;8;1,143.00
08-Oct-2015;morning;4;10:32:26 AM;38,266;27,235;8;1,142.90
08-Oct-2015;morning;5;10:33:06 AM;37,966;27,055;8;1,143.10
08-Oct-2015;morning;6;10:34:04 AM;34,566;40,378;9;1,143.30
08-Oct-2015;afternoon;1;3:00:30 PM;9,103;22,476;7;1,139.25
08-Oct-2015;afternoon;2;3:01:06 PM;46,103;21,665;7;1,139.10
08-Oct-2015;afternoon;3;3:01:44 PM;46,103;26,665;7;1,139.30
08-Oct-2015;afternoon;4;3:02:20 PM;39,103;24,765;7;1,139.50
08-Oct-2015;afternoon;5;3:02:56 PM;44,103;24,765;7;1,139.75
08-Oct-2015;afternoon;6;3:03:50 PM;25,103;23,765;7;1,140.00
09-Oct-2015;morning;1;10:30:30 AM;38,622;73,098;9;1,152.50
09-Oct-2015;morning;2;10:31:06 AM;44,922;73,098;9;1,152.25
09-Oct-2015;morning;3;10:31:44 AM;44,922;120,098;9;1,152.00
09-Oct-2015;morning;4;10:32:21 AM;74,622;110,098;9;1,151.60
09-Oct-2015;morning;5;10:32:59 AM;80,713;109,098;9;1,151.35
09-Oct-2015;morning;6;10:33:37 AM;91,713;78,098;9;1,151.25
09-Oct-2015;morning;7;10:34:35 AM;90,713;82,098;9;1,151.50
09-Oct-2015;afternoon;1;3:00:47 PM;77,987;69,324;7;1,151.55
12-Oct-2015;morning;1;10:30:34 AM;6,525;63,574;8;1,165.80
12-Oct-2015;morning;2;10:31:10 AM;14,025;58,574;8;1,165.50
12-Oct-2015;morning;3;10:31:44 AM;14,025;58,574;8;1,165.20
12-Oct-2015;morning;4;10:32:23 AM;18,525;53,676;8;1,164.80
12-Oct-2015;morning;5;10:32:57 AM;26,525;53,676;9;1,164.50
12-Oct-2015;morning;6;10:33:55 AM;40,725;35,949;9;1,164.20
12-Oct-2015;afternoon;1;3:00:29 PM;69,530;45,978;9;1,164.20
12-Oct-2015;afternoon;2;3:01:09 PM;68,257;45,978;9;1,164.40
12-Oct-2015;afternoon;3;3:01:44 PM;61,757;45,978;9;1,164.70
12-Oct-2015;afternoon;4;3:02:20 PM;63,530;46,978;9;1,164.90
12-Oct-2015;afternoon;5;3:02:56 PM;61,757;82,328;9;1,165.15
12-Oct-2015;afternoon;6;3:03:40 PM;62,757;74,328;9;1,164.80
12-Oct-2015;afternoon;7;3:04:23 PM;64,257;46,328;9;1,164.60
12-Oct-2015;afternoon;8;3:05:05 PM;60,757;73,328;9;1,164.90
12-Oct-2015;afternoon;9;3:05:43 PM;64,257;53,328;9;1,164.75
12-Oct-2015;afternoon;10;3:06:43 PM;63,257;68,328;9;1,164.90
13-Oct-2015;morning;1;10:30:31 AM;24,942;63,650;8;1,155.40
13-Oct-2015;morning;2;10:31:06 AM;29,942;63,650;8;1,155.00
13-Oct-2015;morning;3;10:31:42 AM;47,942;61,644;8;1,154.70
13-Oct-2015;morning;4;10:32:34 AM;66,942;60,944;8;1,154.40
13-Oct-2015;afternoon;1;3:00:27 PM;26,440;49,762;9;1,166.00
13-Oct-2015;afternoon;2;3:01:23 PM;26,990;53,562;10;1,165.60
13-Oct-2015;afternoon;3;3:02:12 PM;50,436;47,562;10;1,165.20
14-Oct-2015;morning;1;10:30:30 AM;19,480;43,781;9;1,174.50
14-Oct-2015;morning;2;10:31:05 AM;24,480;46,781;9;1,174.10
14-Oct-2015;morning;3;10:31:41 AM;30,480;40,952;9;1,173.85
14-Oct-2015;morning;4;10:32:36 AM;46,480;40,125;9;1,173.70
14-Oct-2015;afternoon;1;3:00:30 PM;26,010;41,130;7;1,173.10
14-Oct-2015;afternoon;2;3:01:06 PM;27,010;39,130;7;1,172.90
14-Oct-2015;afternoon;3;3:01:43 PM;48,510;24,630;8;1,172.80
14-Oct-2015;afternoon;4;3:02:23 PM;46,510;24,630;8;1,173.05
14-Oct-2015;afternoon;5;3:02:58 PM;49,010;31,130;8;1,173.50
14-Oct-2015;afternoon;6;3:03:45 PM;36,010;32,130;8;1,173.90
15-Oct-2015;morning;1;10:30:30 AM;32,840;93,774;9;1,183.50
15-Oct-2015;morning;2;10:31:08 AM;34,840;92,560;9;1,182.75
15-Oct-2015;morning;3;10:31:44 AM;70,840;91,060;9;1,182.25
15-Oct-2015;morning;4;10:32:23 AM;119,040;92,060;9;1,181.90
15-Oct-2015;morning;5;10:33:00 AM;120,040;92,060;9;1,182.15
15-Oct-2015;morning;6;10:33:37 AM;113,040;92,060;9;1,182.50
15-Oct-2015;morning;7;10:34:12 AM;104,040;92,060;9;1,182.80
15-Oct-2015;morning;8;10:34:49 AM;104,040;92,060;9;1,183.00
15-Oct-2015;morning;9;10:35:42 AM;102,040;92,060;9;1,183.35
15-Oct-2015;afternoon;1;3:00:29 PM;74,302;12,350;7;1,181.50
15-Oct-2015;afternoon;2;3:01:08 PM;92,263;12,350;9;1,182.50
15-Oct-2015;afternoon;3;3:01:52 PM;78,063;15,350;9;1,183.25
15-Oct-2015;afternoon;4;3:02:27 PM;59,152;25,350;9;1,183.75
15-Oct-2015;afternoon;5;3:03:20 PM;41,063;40,350;9;1,184.25
16-Oct-2015;morning;1;10:30:30 AM;13,939;50,135;7;1,177.25
16-Oct-2015;morning;2;10:31:05 AM;18,939;48,497;7;1,176.75
16-Oct-2015;morning;3;10:31:39 AM;30,939;47,997;7;1,176.50
16-Oct-2015;morning;4;10:32:27 AM;49,939;47,997;8;1,176.35
16-Oct-2015;afternoon;1;3:00:30 PM;41,163;90,615;9;1,183.00
16-Oct-2015;afternoon;2;3:01:04 PM;46,163;100,615;9;1,182.00
16-Oct-2015;afternoon;3;3:01:38 PM;51,663;100,815;9;1,181.50
16-Oct-2015;afternoon;4;3:02:13 PM;57,663;90,815;9;1,181.00
16-Oct-2015;afternoon;5;3:03:01 PM;82,663;80,815;9;1,180.85
19-Oct-2015;morning;1;10:30:30 AM;41,323;111,933;8;1,173.25
19-Oct-2015;morning;2;10:31:08 AM;51,323;111,933;8;1,172.75
19-Oct-2015;morning;3;10:31:43 AM;55,323;110,136;8;1,172.25
19-Oct-2015;morning;4;10:32:19 AM;57,323;104,136;8;1,171.90
19-Oct-2015;morning;5;10:33:18 AM;104,523;103,636;9;1,171.65
19-Oct-2015;afternoon;1;3:00:29 PM;15,021;48,605;7;1,175.75
19-Oct-2015;afternoon;2;3:01:03 PM;38,066;50,305;8;1,175.50
19-Oct-2015;afternoon;3;3:01:51 PM;42,466;50,305;8;1,175.40
20-Oct-2015;morning;1;10:30:31 AM;31,811;55,101;8;1,174.10
20-Oct-2015;morning;2;10:31:08 AM;41,811;54,231;8;1,173.90
20-Oct-2015;morning;3;10:31:59 AM;54,811;53,231;8;1,173.70
20-Oct-2015;afternoon;1;3:00:32 PM;37,159;48,823;8;1,178.00
20-Oct-2015;afternoon;2;3:01:21 PM;52,886;50,523;8;1,177.75
21-Oct-2015;morning;1;10:30:30 AM;27,797;66,274;9;1,175.00
21-Oct-2015;morning;2;10:31:06 AM;37,797;65,274;9;1,174.60
21-Oct-2015;morning;3;10:31:41 AM;44,797;64,695;9;1,174.35
21-Oct-2015;morning;4;10:32:17 AM;76,797;64,695;9;1,174.20
21-Oct-2015;morning;5;10:33:08 AM;72,797;64,895;9;1,174.40
21-Oct-2015;afternoon;1;3:00:30 PM;38,999;69,921;10;1,167.25
21-Oct-2015;afternoon;2;3:01:04 PM;43,999;87,921;11;1,167.00
21-Oct-2015;afternoon;3;3:01:39 PM;55,999;86,921;11;1,166.60
21-Oct-2015;afternoon;4;3:02:15 PM;99,999;86,698;11;1,166.35
21-Oct-2015;afternoon;5;3:02:51 PM;92,999;71,698;10;1,166.60
21-Oct-2015;afternoon;6;3:03:43 PM;88,999;83,198;11;1,167.10
22-Oct-2015;morning;1;10:30:30 AM;31,032;68,197;7;1,167.00
22-Oct-2015;morning;2;10:31:06 AM;41,032;67,197;7;1,166.60
22-Oct-2015;morning;3;10:31:57 AM;68,232;64,152;7;1,166.45
22-Oct-2015;afternoon;1;3:00:30 PM;24,595;43,288;7;1,167.25
22-Oct-2015;afternoon;2;3:01:16 PM;52,597;43,288;8;1,167.00
23-Oct-2015;morning;1;10:30:30 AM;7,679;45,192;8;1,172.50
23-Oct-2015;morning;2;10:31:06 AM;17,679;45,192;8;1,172.10
23-Oct-2015;morning;3;10:31:41 AM;22,679;44,358;8;1,171.80
23-Oct-2015;morning;4;10:32:30 AM;44,679;43,958;8;1,171.55
23-Oct-2015;afternoon;1;3:00:30 PM;38,183;66,717;8;1,161.00
23-Oct-2015;afternoon;2;3:01:04 PM;37,226;71,717;9;1,160.50
23-Oct-2015;afternoon;3;3:01:38 PM;60,226;71,717;9;1,160.35
23-Oct-2015;afternoon;4;3:02:14 PM;96,226;68,717;8;1,160.30
23-Oct-2015;afternoon;5;3:02:47 PM;96,226;68,617;8;1,160.75
23-Oct-2015;afternoon;6;3:03:24 PM;97,226;68,617;8;1,161.35
23-Oct-2015;afternoon;7;3:03:59 PM;52,226;73,617;9;1,161.90
23-Oct-2015;afternoon;8;3:04:34 PM;51,689;71,617;9;1,161.55
23-Oct-2015;afternoon;9;3:05:24 PM;79,126;71,617;9;1,161.25
26-Oct-2015;morning;1;10:30:31 AM;160,505;45,907;8;1,165.75
26-Oct-2015;morning;2;10:31:08 AM;156,716;55,907;9;1,166.25
26-Oct-2015;morning;3;10:31:44 AM;154,216;61,907;9;1,167.00
26-Oct-2015;morning;4;10:32:19 AM;152,069;72,907;9;1,167.75
26-Oct-2015;morning;5;10:32:55 AM;151,069;97,907;9;1,168.25
26-Oct-2015;morning;6;10:33:31 AM;150,569;158,907;9;1,168.50
26-Oct-2015;afternoon;1;3:00:31 PM;29,935;46,288;9;1,166.90
26-Oct-2015;afternoon;2;3:01:05 PM;29,935;41,900;10;1,166.65
26-Oct-2015;afternoon;3;3:01:54 PM;29,935;36,900;10;1,166.40
27-Oct-2015;morning;1;10:30:29 AM;27,464;57,966;8;1,166.25
27-Oct-2015;morning;2;10:31:03 AM;27,464;57,966;8;1,166.00
27-Oct-2015;morning;3;10:31:41 AM;39,964;56,374;8;1,165.65
27-Oct-2015;morning;4;10:32:17 AM;66,964;56,374;8;1,165.50
27-Oct-2015;morning;5;10:33:12 AM;65,964;56,274;8;1,165.75
27-Oct-2015;afternoon;1;3:00:30 PM;9,656;33,058;7;1,166.25
27-Oct-2015;afternoon;2;3:01:04 PM;9,656;33,058;7;1,166.10
27-Oct-2015;afternoon;3;3:01:42 PM;19,656;33,058;7;1,165.85
27-Oct-2015;afternoon;4;3:02:30 PM;34,656;32,234;7;1,165.70
28-Oct-2015;morning;1;10:30:34 AM;42,058;84,923;9;1,172.00
28-Oct-2015;morning;2;10:31:10 AM;53,958;84,923;9;1,171.80
28-Oct-2015;morning;3;10:32:05 AM;73,958;75,591;9;1,171.50
28-Oct-2015;afternoon;1;3:00:31 PM;31,106;42,655;8;1,179.75
28-Oct-2015;afternoon;2;3:01:24 PM;48,600;42,655;8;1,179.60
29-Oct-2015;morning;1;10:30:30 AM;48,150;92,547;8;1,159.50
29-Oct-2015;morning;2;10:31:07 AM;68,150;92,547;8;1,159.25
29-Oct-2015;morning;3;10:32:00 AM;94,750;92,547;9;1,159.00
29-Oct-2015;afternoon;1;3:00:33 PM;11,114;87,636;9;1,152.30
29-Oct-2015;afternoon;2;3:01:08 PM;26,114;87,637;10;1,152.00
29-Oct-2015;afternoon;3;3:01:44 PM;32,614;99,511;10;1,151.75
29-Oct-2015;afternoon;4;3:02:21 PM;34,614;99,511;10;1,151.50
29-Oct-2015;afternoon;5;3:02:57 PM;16,114;97,281;10;1,151.10
29-Oct-2015;afternoon;6;3:03:34 PM;20,114;97,281;10;1,150.70
29-Oct-2015;afternoon;7;3:04:13 PM;27,614;97,281;10;1,149.00
29-Oct-2015;afternoon;8;3:04:49 PM;32,614;96,011;10;1,148.75
29-Oct-2015;afternoon;9;3:05:39 PM;89,614;98,311;11;1,148.60
30-Oct-2015;morning;1;10:30:32 AM;44,325;64,797;8;1,148.35
30-Oct-2015;morning;2;10:31:10 AM;44,325;64,797;8;1,148.15
30-Oct-2015;morning;3;10:31:46 AM;49,325;64,125;8;1,147.90
30-Oct-2015;morning;4;10:32:38 AM;60,925;63,125;8;1,147.75
30-Oct-2015;afternoon;1;3:00:30 PM;117,250;76,284;9;1,140.60
30-Oct-2015;afternoon;2;3:01:06 PM;117,250;76,284;9;1,140.95
30-Oct-2015;afternoon;3;3:01:42 PM;109,175;76,284;9;1,141.25
30-Oct-2015;afternoon;4;3:02:18 PM;109,175;78,284;9;1,141.50
30-Oct-2015;afternoon;5;3:02:54 PM;108,175;82,284;9;1,141.90
30-Oct-2015;afternoon;6;3:03:31 PM;105,175;85,284;9;1,142.15
30-Oct-2015;afternoon;7;3:04:19 PM;95,175;85,284;9;1,142.35
02-Nov-2015;morning;1;10:30:30 AM;9,752;80,167;8;1,137.20
02-Nov-2015;morning;2;10:31:06 AM;20,352;80,167;8;1,136.70
02-Nov-2015;morning;3;10:31:41 AM;40,464;80,167;8;1,136.25
02-Nov-2015;morning;4;10:32:36 AM;83,639;79,867;9;1,135.80
02-Nov-2015;afternoon;1;3:00:30 PM;28,135;58,664;11;1,134.75
02-Nov-2015;afternoon;2;3:01:05 PM;30,135;59,664;11;1,134.25
02-Nov-2015;afternoon;3;3:01:41 PM;76,945;59,664;11;1,133.80
02-Nov-2015;afternoon;4;3:02:30 PM;61,745;59,664;11;1,134.00
03-Nov-2015;morning;1;10:30:30 AM;17,532;54,662;9;1,131.15
03-Nov-2015;morning;2;10:31:07 AM;18,732;54,802;9;1,130.90
03-Nov-2015;morning;3;10:31:44 AM;35,032;46,215;9;1,130.70
03-Nov-2015;morning;4;10:32:22 AM;57,232;44,715;9;1,130.60
03-Nov-2015;morning;5;10:33:14 AM;52,232;52,215;9;1,130.90
03-Nov-2015;afternoon;1;3:00:45 PM;127,417;125,253;11;1,123.10
04-Nov-2015;morning;1;10:30:48 AM;22,406;14,414;9;1,118.00
04-Nov-2015;afternoon;1;3:00:30 PM;18,761;87,693;9;1,116.40
04-Nov-2015;afternoon;2;3:01:05 PM;23,181;87,693;9;1,116.00
04-Nov-2015;afternoon;3;3:01:41 PM;26,581;67,693;9;1,115.40
04-Nov-2015;afternoon;4;3:02:15 PM;38,581;66,693;9;1,115.00
04-Nov-2015;afternoon;5;3:03:03 PM;68,281;66,693;9;1,114.70
05-Nov-2015;morning;1;10:30:52 AM;37,524;27,868;8;1,107.30
05-Nov-2015;afternoon;1;3:00:46 PM;32,739;28,074;9;1,106.30
06-Nov-2015;morning;1;10:30:31 AM;11,833;35,046;9;1,108.15
06-Nov-2015;morning;2;10:31:07 AM;11,833;35,046;9;1,108.00
06-Nov-2015;morning;3;10:31:45 AM;21,833;34,089;9;1,107.80
06-Nov-2015;morning;4;10:32:42 AM;43,833;33,889;9;1,107.70
06-Nov-2015;afternoon;1;3:00:30 PM;41,502;94,455;10;1,090.40
06-Nov-2015;afternoon;2;3:01:05 PM;41,651;99,455;10;1,090.00
06-Nov-2015;afternoon;3;3:01:41 PM;58,651;103,455;10;1,089.60
06-Nov-2015;afternoon;4;3:02:16 PM;100,651;89,455;10;1,089.50
06-Nov-2015;afternoon;5;3:02:53 PM;59,151;99,255;10;1,090.00
06-Nov-2015;afternoon;6;3:03:28 PM;72,151;102,255;10;1,089.75
06-Nov-2015;afternoon;7;3:04:04 PM;73,151;103,255;10;1,089.55
06-Nov-2015;afternoon;8;3:04:40 PM;75,851;102,255;10;1,089.35
06-Nov-2015;afternoon;9;3:05:17 PM;77,851;97,255;10;1,089.10
06-Nov-2015;afternoon;10;3:06:08 PM;104,851;97,755;10;1,088.90
09-Nov-2015;morning;1;10:30:31 AM;158,004;6,337;8;1,092.00
09-Nov-2015;morning;2;10:31:08 AM;146,004;18,096;8;1,092.50
09-Nov-2015;morning;3;10:31:46 AM;147,913;41,096;8;1,093.00
09-Nov-2015;morning;4;10:32:22 AM;145,213;50,096;8;1,093.50
09-Nov-2015;morning;5;10:32:59 AM;140,213;62,096;8;1,094.00
09-Nov-2015;morning;6;10:33:35 AM;138,213;68,096;8;1,094.50
09-Nov-2015;morning;7;10:34:13 AM;138,213;102,096;8;1,095.00
09-Nov-2015;morning;8;10:34:49 AM;133,213;102,096;8;1,095.25
09-Nov-2015;morning;9;10:35:25 AM;133,213;122,096;8;1,095.50
09-Nov-2015;morning;10;10:36:20 AM;132,713;132,096;8;1,095.60
09-Nov-2015;afternoon;1;3:00:45 PM;35,047;27,430;7;1,089.60
10-Nov-2015;morning;1;10:30:29 AM;35,899;60,223;8;1,093.00
10-Nov-2015;morning;2;10:31:05 AM;39,699;56,441;8;1,092.75
10-Nov-2015;morning;3;10:32:00 AM;49,699;53,441;8;1,092.50
10-Nov-2015;afternoon;1;3:00:30 PM;55,250;30,182;9;1,086.90
10-Nov-2015;afternoon;2;3:01:24 PM;38,707;39,982;9;1,087.10
11-Nov-2015;morning;1;10:30:30 AM;21,042;41,506;8;1,089.00
11-Nov-2015;morning;2;10:31:08 AM;23,542;37,506;8;1,088.75
11-Nov-2015;morning;3;10:32:02 AM;29,742;35,588;8;1,088.60
11-Nov-2015;afternoon;1;3:00:46 PM;54,463;60,226;9;1,085.90
12-Nov-2015;morning;1;10:30:30 AM;38,516;27,209;8;1,087.50
12-Nov-2015;morning;2;10:31:06 AM;23,516;33,882;8;1,087.65
12-Nov-2015;morning;3;10:31:56 AM;23,836;26,682;8;1,087.60
12-Nov-2015;afternoon;1;3:00:47 PM;45,600;35,804;7;1,087.40
